Labels,x^4,x^3,x^2,x^1,x^0
0,0,0,0,0,-2.48932332891683
0,0,-1.00755281271471,-0.330632848006336,-0.410919631697542,-1.24886110886134
1,0.760819441206821,1.26754143962776,-1.21337718073571,-0.109562458228003,-0.386430930395099
0,0,0,0,0,-1.01413871042207
0,0,0,0,0.919346854712166,2.46931859342913
0,0,0.63257523632218,-0.563383811664035,-0.513535289824273,0.216583821924895
1,0,0,0.182173498611164,0.532986317304503,-1.26194518416852
1,1.99458329720781,-0.493328321274966,0.463316271439643,-0.268773585524686,-0.571766906634387
0,0,0,0,-0.942774573419701,0.770353048266515
0,0,-1.39707185942136,0.574461875008803,0.533440067933598,-0.152867142864679
1,0,0,-1.29618856501258,0.0949269333249371,-0.758047996413709
0,0,0,0,0,-0.684862061436289
0,0,0,0,0,-0.366081850478075
0,0,0,0,0,0.201157708963927
0,0,0.25961417595016,-0.668324621140543,-0.119435191690057,-1.52038408045841
0,0,0.0814613830327789,-1.43153533103795,-0.854601169449346,0.437662548280763
0,0,0,0,-0.351039465154038,1.66905145031355
1,1.13015738251324,-1.15728036420221,-0.323896668567597,-0.840486228178401,1.06549766932597
0,0,0,0,0,-0.291690976220178
1,0,0,-0.063593252675673,-1.53988278738444,-0.0674266554061274
1,0,0,-1.36894632940376,0.653365435539511,1.0976057011936
0,0,0,0,0,-0.71326378952036
1,-0.263465785136189,-0.349884333939522,-0.0255968784824381,0.52169371171412,0.898045842673541
0,0,1.20205665296816,1.40898343136185,-0.468905609429921,-0.453309074829302
0,0,0,0,0,-0.764563248094622
0,0,0,0,-0.862159916060817,2.00027340256941
1,0,0,-0.268984742281576,0.200385981296189,-2.10542136130912
0,0,0,0,0.612147539223929,0.804283712800678
1,0,-0.0716796807661097,-2.05572983437293,0.25283171601705,-0.551874414108118
0,0,0.618997346671738,-0.221966521920915,0.339060765528193,0.769101304096772
1,0,0,-0.12493430397879,-0.079866464979622,-1.25202148803005
0,0,0,0,1.91358446818225,1.33310528405152
0,0,0,0,1.47638874862441,-0.540440286569419
1,0,0,-0.659127744239573,-1.37991555869755,-1.31386974109079
0,0,0,0,-0.479711536843158,0.352002024765041
1,0,0,0.623100790536887,0.151110743078537,-2.24522947421499
0,0,-0.0963341916400459,-0.0481612295290844,-0.71225814491231,0.0305184661579608
0,0,0,0,0.476246322971887,0.860251724099948
0,0,0,0,0,-0.339379767353664
1,0.443917352153324,0.525394473891801,1.86690632654476,-1.51209709687697,-0.632269677121106
0,0,0,0,0,-0.679769736440381
1,0.42145775732175,0.445040797212793,0.899383789408469,1.60690084828359,0.866153378373022
0,0,0,0,0,1.16237636712569
0,0,-1.16878208612626,0.108341850220365,0.487533297687058,0.502205512550955
1,-0.398631547378101,0.50351075922516,-0.222422122033293,-0.4229471819396,-1.28261133051022
1,0,0,0.300484540874005,-0.027433122113618,-0.378269676501532
0,0,1.47344126613706,-1.24280183606875,2.50776910294958,0.305319703654769
1,0,0,0.4924998686635,1.29240665780923,-0.365335286959626
0,0,0,-0.00893608507117689,0.619042463310261,0.0154403053009566
1,0,0,-0.407729945569613,0.280794484799543,-1.96243633659356
1,0.907353427266294,1.28324667663143,-0.732658579562643,1.51598850494051,1.22060414464116
1,0.776761665087153,0.146315797761721,-0.707835584244031,-2.60318324072092,1.18139543132588
0,0,0,0,1.7824109142788,0.304911831319382
0,0,-0.1124790910052,0.928744192235499,0.62509138571598,0.770984072275374
1,-1.77297339413662,0.423506722211999,0.967398247044613,0.741915604147944,-0.335468311617635
1,-0.646829365350236,-0.439702882215394,0.87829292343531,0.830792649060961,-0.758075788289739
0,0,-0.147540035230373,0.0531688590530291,-1.22423629481047,2.05462787167723
1,0,0,-2.30545207228738,0.533520883985077,0.460276692159047
1,0,0,2.24925042747421,-1.04828657156846,0.90530237729549
0,0,0,0,-1.20466153074487,-0.83752018479491
0,0,0,0,0,0.188230803987509
0,0,0.503817257243052,-1.35261790562341,-0.849114985171248,1.02606860059079
0,0,0,0,0.310409462106719,-0.341332643768984
1,0,0,-1.0207585607145,-0.272678172355128,-0.219780427939292
0,0,0.414291370326137,-1.61717258062179,-2.56252972363555,0.562821776165175
0,0,0,0,0,0.191994928692036
0,0,0,0,0.716007264353643,-0.982644211892581
1,0,0,-0.683339229658964,0.790907937647089,0.753886799098927
0,0,-0.80059350717126,-0.0220925082187381,-0.961299245924766,1.05481599181034
0,0,0,0,-0.0846843818487768,0.566625320067455
1,0,0,0.0339182298145537,1.21763552329449,-0.30371390057835
1,0.293699335514637,-2.34010787577201,0.181552501319795,1.50940267966017,-0.876421175040988
0,0,0,0,0,-0.23402886594888
0,0,0,0,0,-0.409115184253916
0,0,2.00576077066305,-1.330262088254,0.301363613025698,0.939754464219472
0,0,-0.168198679755086,0.514883328982714,-0.927593152335171,0.757479377842547
0,0,0.746625125489757,-1.12916951182286,1.02634915385067,-0.524217119950377
1,0,0,-0.230545454936841,0.664720676805731,0.6546992039408
0,0,0,0,0,-0.634771777658132
0,0,0,0,0,-0.294362397813925
0,0,0,0,0,0.665602272496014
0,0,0,0,0,-0.221781104822498
1,0.0966782076314934,-0.831296807922583,0.997241838394262,0.698184370561832,-0.948630150807341
1,0,-0.00111333290589593,-0.826992128559715,-0.257306757035167,0.15100350914507
1,-1.58226777445294,0.330082907156975,1.21423047692109,0.4934773769571,0.972399478591441
0,0,0,0,1.2930003150434,0.849226069508394
0,0,0,0,0,0.376065313097068
0,0,-1.25233849174098,2.11900638449797,-0.715916649221456,-0.443584281067682
1,0,0,-1.64912903198931,-0.056814556162708,-0.735210321490398
1,1.75704769198035,0.158669836077664,-1.88287243647629,1.45472370010471,-1.26469745301637
0,0,0,0,0,1.2562165603816
0,0,0,0,0,0.250992775955511
1,-0.553440896452784,-0.253217951750417,-0.278632698052271,-1.16609563081557,-0.862299364169358
1,0,0,-0.0641885973262332,-0.970485481233688,1.24971865533787
0,0,0,0,-0.738124548357578,-0.0730446692734007
0,0,-1.61484095167733,0.470788786219408,-0.435073120807581,-0.101948150899782
0,0,0,0,0,1.27489124962042
0,0,0,0,0.155418374981331,-0.0826915091608192
0,0,0,0,0.313310739059797,0.364216891191922
0,0,0,0,0,1.32198042620297
1,0.483739047892124,1.37574844538398,-1.58269537372074,1.25813913531096,1.43326169099371
0,0,-1.72488105292879,0.269552460949981,-0.209249212593644,0.591498278212233
0,0,0,0,-1.38964901568995,-0.737563270878384
0,0,0,0,0,-0.366717729268984
0,0,0,0,0,-1.02433325039331
0,0,0,0,-0.308780338521474,-0.420913800432793
0,0,0,0,0,-0.414840901484013
0,0,0,0,1.47874472874756,0.0778804172594438
0,0,0,0,0.75533326152634,0.704022562939368
0,0,1.34792061156251,-1.41286599344089,-1.1050017602992,-1.9669578646066
0,0,0,0,0.779564867397409,-0.683623327708111
1,-0.747350559518827,0.00530295657278263,-0.0326404233172406,-0.0447259962133801,-1.04177472120196
1,0,0,-0.442796217720513,1.10685195217467,-0.428974382358637
0,0,-0.868793265189217,-0.324063710389743,-1.35771585510394,0.695111793499023
0,0,0,0,-0.770626406968989,-0.963582340238436
0,0,0,0,0.459075308291318,-1.25488010025252
0,0,0,0,0,-0.131391491619924
1,-0.755317032916947,0.0737070718046255,1.26758942281499,0.408227009465147,-0.681731890549978
0,0,0,0,-1.00695133009334,-1.20003554018788
0,0,-0.972043675588852,-0.328761895929251,0.133449406768151,1.84069276915434
0,0,0,0,0,-0.207739861048112
1,-0.863389982265585,-0.832210069070515,-0.746220112187943,0.279084916286704,-1.2562503698837
1,0,0,-1.44853385929079,0.248346856412933,-1.2770375235389
0,0,1.95888216763757,-0.3583435913708,-0.620425250134293,0.939850676687651
1,-0.344285008382663,0.629439369493629,-1.74808888350688,0.777622188131106,1.11357019236527
0,0,0,0,-1.67915195337866,0.320943125605675
0,0,0,0,0,-0.915994090503751
0,0,-1.26434059054543,0.649217274681392,-0.554162532923285,-1.02161712740108
0,0,0,0,-0.801754971937718,-0.019873419818429
0,0,0.836625583040146,-1.36775652631405,0.196917045453458,-0.964716768514768
1,0.237816926228041,-0.905401878525012,-0.203657287578133,-0.0711518147387629,-1.12824632041668
0,0.0121405616613786,-1.19030517283146,0.530706389275813,-0.340646905186341,-0.574123681873216
0,0,-0.335664408915757,-0.82225541946663,-0.900506911740463,1.82768357917051
1,-1.11254202560168,-0.329988240956956,0.703897665702965,-1.44744575390071,-0.0597127444456204
0,0,0,0,0.840086026349705,0.413706694334296
0,0,0,0,1.51044320978793,-0.431771122145612
1,0,0,0.509036717524728,0.460219375784279,-0.625022001278589
0,0,0,0,1.01168128237678,-1.16279985891156
1,0.160886313910891,0.66049633292272,2.43953505363444,-0.643360128259775,1.01754427842631
0,0,0,0,0.484223368638538,0.285519538700524
0,0,0,0,0,-0.821059124996994
0,0,0,0,0.451871212688197,-0.373649392509651
0,0,0,0,0,-0.998526597954687
0,0,0,0,0,-1.22628013234562
0,0,0,0,1.20647366093249,1.98130940861044
0,0,0,0,0,1.13633175822593
0,0,-0.143697790475754,0.502653519692498,-0.989047329797481,1.94576446719665
0,0,0,0,1.27009645365073,-0.0458162625647323
0,0,-0.136004260630055,1.27380146114398,-0.954006790973538,-0.692463806904593
0,0,0,0,0.458362977276874,-1.60226364759534
0,0,0,0,-1.13622618094988,1.08286632486679
1,0.195942299682881,-0.682757017644246,0.667994331194455,-0.294279870609081,1.29067472317729
0,-0.0500732267759215,-1.21209016476312,2.09810685483721,0.430933773643927,1.15797254781517
0,0,1.60541601232407,0.227846079575953,-1.75659117078535,0.446270106579166
0,0,0,0,0.927354196772674,-0.513452065636981
1,0,0,0.538567357718149,0.427565147819065,-0.211416010833297
0,0,0,0,1.47148435711876,1.95073726697034
0,0,0,0,0.427578192109633,0.317537327969519
1,0,0,0.166513078960193,0.820464383013673,-0.207061828871317
0,0,0,0,0,0.414470733845596
1,0.149289511284542,0.276478903321117,-0.3592060095951,1.97462101957792,-1.90238088112446
0,0,0,0,-0.219913619303726,-0.430673327816636
1,0,0,-1.08495152163075,0.0478273387650964,-0.369340335748915
0,0,0,0,0,0.855044735841649
0,0,0,0,1.12081016053534,0.53267210327292
1,-0.354987958326546,1.45140075226645,0.467784384200009,0.845544870008143,-0.194432618893231
0,0,-1.1306719060741,-0.887301807071897,-0.505616380654117,-0.366048095996745
1,0,0,0.2877350835767,0.712823692477234,-0.116362021539763
0,0,-1.4234644013906,0.227023316983338,-1.00672561714938,1.11105971515724
1,-0.420420095709614,0.781691227361327,-0.262422620548273,0.457922558664902,0.996466565415564
0,0,0,0,1.56737816763253,-1.00030833689232
1,0,0,1.62142240024686,-0.977624795110878,0.3931198939889
1,0,0,1.40407470617008,1.24142356054313,-1.53763961582327
1,-0.553557563297644,-1.54332960149782,0.811485203911464,0.419440663650417,0.364690095167663
0,0,0,0,0.0394533796098628,-0.361642600236831
0,0,0,0,-0.851796901953423,-0.106324880525338
1,0,0,0.722170919756742,1.93066599675506,0.390842683394797
1,0,0,1.04676188817495,-1.70358993896153,0.332442450799397
1,1.44484908512775,2.07497636272207,-0.375885402763924,0.557854145372138,-1.30132472420745
0,0,0,0,-0.782519000062944,-0.287634666814654
0,0,0,0,0,-0.188382539838077
1,0.301102379157203,2.01240586036827,-0.154871997863503,0.272502002839779,-0.532034557608368
1,0,0,-0.161497659526694,-1.02388421986744,-2.03128110731395
1,0,0,-3.50840355324329,-1.35855716551822,-0.546761427185833
0,0,0,0,0,0.127115260017364
1,1.82859569782329,0.690340301833585,-0.694418098705682,0.0987031841304181,-0.594271764996131
1,-0.181727394208617,0.156141629895018,-1.31338678379765,-0.900541839771301,-0.159861575621413
0,0,0,0,0,0.0868702669385824
1,0,0,0.257292746032716,2.56047970101078,0.573878664722487
1,-0.560175399601922,-1.08049329793814,0.449202866898356,-1.01914099497709,-1.53848653923562
0,0,-1.23387605506678,-1.11284201718966,0.828068646945124,1.26093953568585
0,0,0,0,2.16111611695556,-0.121012153048383
0,0,0,0,0.896443279994351,0.110531980131805
0,0,0.707484010508747,0.417368601468483,0.678092666902803,0.687602852479593
1,-1.13563026537657,-0.614235832137323,0.192476453668043,-0.376014976326375,-0.37630237954413
1,0,0,0.427748843302413,0.189442056011462,-1.2531463038407
0,0,1.26260733635184,-0.990898291794016,-1.56950975591496,0.416043997142567
0,0,0,0,0.669301245932134,-0.27631575941641
1,1.35695956579991,1.27424908817982,0.386816426719296,-0.783633239864669,-0.50942937485733
0,0,0,0,0,-0.649132780027809
0,0,0,0,2.0015328808249,0.585856348871795
1,1.85504463270658,-1.63288952366159,-0.45988377057311,-0.0324838860446391,0.551340337001158
0,0,0,0,0,1.85674303402948
0,0,-0.119184511588851,-0.21166713902994,0.279431182825198,0.871056593506531
1,-0.479773381363498,-1.98567872999037,0.2166572278536,0.424135374374979,-0.481684170134515
1,-0.579418712293994,-1.41316601612236,0.494905147829329,0.619254547511037,0.118643588418168
0,0,0,0,-2.02619527757714,0.742676019192254
1,-0.103451510488469,0.911584112676794,0.17799741173503,0.840782688642187,-0.895936641370834
0,0,0,0,0.200372952649023,-0.327021549444033
0,0,0,0,0.151444139978547,0.515364728754305
0,0,0.245344996933246,0.560756625862754,-1.0684901660191,-0.658044718397294
0,-0.0100594960627906,-1.74542348699879,0.177556861696168,-0.601386375541778,-0.778047350076596
1,0,0,0.171653524974396,-1.04087413911011,0.348946645986845
1,-2.17610894434148,0.726205479273836,0.720691185434659,-0.904026611699599,-0.529837237052769
0,0,0,0,0,-1.39236406451813
0,0,-0.527162737185484,-0.126687919485115,-1.22494763715892,-0.311865771329059
1,-1.14835169584515,-0.932211483264292,0.446426468579862,-0.37667739043099,2.11552358268003
0,0,-0.830635106097587,-0.648703199216321,-1.42588177661277,0.992948330335418
1,0,0,0.498329534938959,-1.17143161625857,-0.26310416350973
1,0.385100205953841,-0.672338495999389,0.884345337802379,0.819070253000032,0.879393237055268
1,1.16048600218936,0.0572553154949723,-1.1621806766472,-3.44106315667129,-1.24884464431565
1,0,0,-0.94694647096467,-1.41002092227428,0.32335453287588
0,0,0,0,0,-0.11972510765552
1,0,0,-0.669272763308819,-1.17112541893084,-1.37775616770874
1,0,0,-0.191416916000584,-0.559590585190251,-0.359061921038966
0,0,0,0,-1.83592142878869,0.325863215863491
0,0,0,0,0,-0.00491176858967023
0,0,-0.0669448830887024,0.345279564935216,0.89333263219585,-0.654550651597628
0,0,0,0,0,0.4726191718969
1,-0.722411988510655,0.0364140579969539,0.17291215975433,1.51563109156769,0.683566741178184
1,0,0,-1.14170998290975,-0.860788478101801,0.178011104463912
0,0,-0.779561869182014,1.56989312948707,-0.393817169270335,-0.64537050496294
0,0,0,0,0,-2.16055624530356
1,0,0,-1.55250994585665,0.699773330382657,0.485108938243426
1,0.711859694368951,0.599562747505101,1.5603814474676,-2.01273040288667,-0.820418704988942
0,0,2.46445948903376,-0.689677543781612,0.111125609937257,0.614535308291859
0,0,0.284998805960531,-2.04771149472511,-0.578549170688865,0.508724518645186
1,0,0,0.514646229557639,-1.29365375812441,-1.86513145157605
1,0,0,-0.686895374430816,0.52703583639413,0.198774733880949
0,0,0,0,0,-1.51837639018711
0,0,-1.30402743018111,-0.299517819184627,-0.405005302545898,-1.95929255632258
0,0,0,0,0,-0.890103696253325
0,0,0,0,0,-0.615595008079622
1,0.271021491631015,0.364548421541953,-1.81257167674808,1.21631197125194,0.471311730592087
1,0,0,-0.640420036375789,0.777340158649748,-0.660975699430557
1,0,0,0.350328478776871,-1.01015344920673,0.334198125239447
0,0,0,0,0,-1.74643136970001
1,0.410465385995838,-0.121843494115647,-0.103500306711396,-1.31340362271191,-0.415004529884836
0,0,0,0,1.03307486806078,0.224623800229741
0,0,0,0,0.529229823258529,-1.29608554808249
0,0,0,0,0.146209350958649,-0.12441632404734
1,1.57927845565417,-0.0648803716502586,0.8540552382097,0.432574580846659,-0.6332704450872
0,0,0,0,-0.992490699145467,1.28357389143537
1,0,0,1.18040624981994,-0.809537611988944,-1.03126956717619
1,0,0,-1.57377698943539,0.277046050775623,-0.973628418370981
0,0,0,0,0,-0.682267123830021
1,0,0,0.472746445076339,-0.13469224292999,-0.580352791573269
0,0,0,0,0.413637160026776,0.93616858768539
0,0,0,0,0,1.06630129601099
1,0.24598613113326,-0.022857113528408,-0.29539715989471,1.04896517642273,-1.7537126946609
1,0,0,0.685664438353935,1.79756852483757,1.82205274610423
0,0,0,0,0.285891794295694,-0.14807038387222
0,0,-0.747682358710189,0.119749002416731,0.210470068090669,0.185033286460991
1,0,0,-1.38455198109016,0.748305536482518,-0.717647686505342
0,0,-0.624258102413237,0.305255227153421,-1.17678632755387,-0.687529992518569
1,0,0,0.388437320583797,-0.741233399563476,-0.476517977816551
0,0,-1.18229848100677,-0.339332101955842,0.263513470345985,-0.480892968385228
0,0,-0.451196501120672,0.537014610904864,-0.469816443717394,0.702892810095095
1,0,0,1.14223854152726,-0.871404854979041,-0.217478098970787
0,0,0,0,0.275415068158469,-1.06020663204931
0,0,0,0,0,-0.0206904696357136
0,0,0,0,0.30740220118004,-0.0962192725991134
0,0,0,0,0,0.0897329861499676
0,0,0.597023232818699,-1.38320193268541,-1.47379950400766,-0.227046978195425
1,0.795641466292444,-0.166472613669636,-0.52681520060482,-0.136579548377738,0.104581700083647
1,0,0,0.335996193032804,-2.49266363599023,-1.03106889129109
1,0,0,-0.593578297776397,0.732107972677571,-0.374677856058257
0,0,0,0,-0.00274528945269844,0.386586992414087
0,0,-0.384133704055143,-0.617210838408126,0.0257821676314881,-0.245221829534753
1,0,0,-0.365420026702729,-0.922540391920752,0.918187872079166
0,0,0,0,0,-0.0548072620801241
1,0,0,2.23372054918375,-0.666361818510928,-0.904775402286372
1,0.317864028560931,-0.459366133607587,-0.656175670339964,0.0123063034809665,-0.0591461671593139
0,0,0,0,0.274694273302666,0.217052014893162
0,0,-2.8173605216272,0.653647642987843,2.45129651750009,-1.91155226883629
0,0,0,0,0,0.792686110200318
0,0,0,0,-0.0707840700447324,1.5303572024116
1,-0.879894431732417,0.913729939313093,-0.968530945153067,2.41549298200347,-0.476148288874661
1,0.75993288155601,-0.420772607817908,0.973074561194571,-0.32128500341337,0.00399487505085435
1,0,0,0.65762301058223,-1.22227139906457,-0.305686727497473
1,0,0,-0.925990525657926,1.87131762697352,-1.7571718430954
0,0,0.0903640045317441,-1.72910167417949,-0.184212753687902,-0.82395884112258
0,0,0.661149853315006,0.56594445854511,0.761152423270972,-0.0251669131463016
0,0,-0.438062940306534,0.572405767776548,0.382513286388945,-0.1282823947013
0,0,-0.438479076039081,0.0493427584948068,0.410972532165209,1.75765156962606
1,0.632706312928978,-0.280634018550791,-0.00900148125263208,-1.05315917121416,-0.241345747244289
0,0,0,0,-0.85872526425243,0.28982651070723
0,0,0,0,0,0.605920248614691
0,0,0,0,-0.356186213798246,-0.831377175358204
0,0,0,0,0,0.146169088408426
0,0,-0.337680088403136,0.110861044346459,-0.12381774468672,-0.910699453133074
1,-1.96126407900696,0.902605745744158,0.602777711586086,0.66714693961357,0.997836914349594
1,-0.920673234564581,1.28153852256372,0.402439314696603,-0.0281886457617719,-0.842805040268092
0,0,-0.652541067053074,-0.432219424492046,-0.0239864107811485,1.63543312494486
0,0,0,0,0,-0.284222955553504
0,0,-0.810970066536868,0.00489187234456992,-0.136049704249953,0.0180221292074159
1,0,0,-0.998682102063914,1.18824249807299,-1.26263461260966
0,0,0,0,0,-2.45447956111977
0,0,0.389628540444083,0.0178901902907285,0.385230713882494,0.780296556576117
1,0,0,-0.401878101087412,-0.260983253583316,-0.181654696403124
1,-1.03457903184153,2.05372110759114,-1.04142689841564,0.34164878657908,-1.18675916093557
1,-0.379464875664934,0.955212789585964,-0.107080438769369,0.87749993400351,0.796916593739341
0,0,-0.0468607907908156,-0.10277795658872,-0.194627533027713,0.210119920418338
0,0,-1.21840076910994,-0.656697907249007,-0.479369825666188,-0.492586394300926
0,0,0.563080012507247,-0.534747675177336,-0.552512970815973,-0.736382074275446
1,1.55563593009369,-3.12844664676548,-0.261861142333298,0.66511693208743,-0.117647465478335
0,0,0,0,1.21130379758603,-0.003029745264642
1,0,0,1.15239484872001,1.08746835285369,-0.773009778490288
1,-1.34270884657825,-0.357627635594515,-1.0546915393964,-0.744891241503747,-1.50120242204339
0,0,0,0,0,0.844714898487143
1,0,0,0.715651387019446,-0.698568063721678,0.775389393571785
0,0,0,0,-0.206995379868107,1.79323532398934
0,0,0,0,0,0.557893048543239
0,0,0,0,0,-0.874548267449527
0,0,0,0,0,-1.25489575276252
0,0,0,0,0.803037063440503,0.473368002302414
1,0,0,-1.61269209264381,-1.06967535737816,0.534472510676008
1,0.630766609876944,1.03599572180599,-0.494986156776673,-0.126603420054011,0.140294432883247
1,0,0,0.771739910931505,-0.0556024570487113,-0.972187014689364
0,0,0,0,-1.96862767498817,1.56189235278804
0,0,0,0,-1.34281207615979,1.69693085289853
0,0,0,0,0,0.889766677045262
0,0,0,0,1.04794571836466,0.951406096951413
0,0,0,0,-0.811056855315498,0.237564755426011
0,0,-0.0735421406170025,-0.90396979755617,-1.68486958853403,-1.20382548408532
0,0,-0.400801703595885,0.997775556171893,-0.913440336527167,-0.0179384312368125
0,0,0,0,0,-0.608567831379778
1,0,0,-0.727733133486774,-0.768721645908819,1.66303879853538
1,0,0,-2.11394075423223,1.73390976385895,1.06354639841332
0,0,0,0,-1.25344601920783,-1.88855200116957
0,0,0,0,0,-1.43548618526615
1,0,0,1.49720358202803,0.706847516123351,1.71335411793265
1,-0.710037125580862,-0.379846436001711,-0.104680828921161,0.0759236392638344,-0.366538916164182
1,-0.110352325141708,-0.731034373654492,1.44757261994832,0.0178570882002524,1.94125575371521
0,0,0,0,0,-1.23350424933273
0,0,0,0,0.113360444802172,-1.92662680055866
0,0,-0.244108856097149,-1.2494322392592,0.00631976211824904,1.00730035012188
0,0,0,0,-0.318249468089144,0.0697403725082896
1,0,0,-0.301399248133821,-0.116495410160992,0.800722026932291
0,0,0,0,-0.140447827684276,-1.38322977357112
1,0,0,-0.256654238889343,-0.96870282521589,1.85716481755243
1,0,0,-0.670399840469057,1.03353572748362,-1.55142708726926
1,0,0,0.413586159208757,-0.858952553361222,-1.40834329898386
0,0,0.703192040044427,-0.503516413357422,1.26317976319238,0.227219358489316
0,0,0,0,0,0.617011678331089
0,0,-1.42905080078769,0.0570133884226143,1.27811684554167,-0.8180261039965
0,0,0,0,0,-0.441465457205385
0,0,1.29432302291017,-0.416511238858136,-0.32735879386082,-1.54765512894004
0,0,0,0,0.848531356833564,-1.76119247880323
1,0.531371310242103,-0.288928980658336,-1.34823594863703,0.535232221532722,-0.187069108388852
1,0,0,-1.04002737423267,-0.313996624976898,0.0339759518888491
0,0,0,0,-0.262113093772275,0.310264896038727
1,0,0,-0.117607775436171,-1.06098294299263,0.949369903958597
0,0,-0.749175988388931,-0.634519621591599,-1.50129315374186,-0.652826244046246
0,0,0,0,1.39320731260625,0.552052128805683
1,0,0,-0.708706353755118,1.19796742790475,-0.96783007382661
0,0,-1.81333912640899,1.90994795819771,0.500452051339392,-1.31089084494693
1,0,0,-0.154694068465044,-0.805605258709896,1.5339845988978
1,0.952331059977948,-0.312618151725467,0.750046194160731,2.70046276678738,-0.0995648082527605
0,0,0,0,-1.03209664069932,-0.36326037007527
0,0,0.27567798747534,-0.601926357350011,-0.212041395144529,0.333833842774628
0,0,0,0,1.03829881097173,-1.17959940869333
0,0,0,0,0,-0.926081959907548
0,0,0,0,0,-2.058552533583
0,0,-1.72764089062574,2.26854705588596,-0.190938626651253,-0.537022130128809
1,-0.903613441802945,-0.627264422927278,-0.705395302332625,-0.240231375201736,-0.76241606464996
0,0,-0.486895145806054,-0.018215230223979,-0.0876885467729601,-0.847633438770655
1,0.392393435210136,0.313642769710761,-0.725104546432193,-1.64352924262732,-1.78088721878316
0,0,0,0,0,-1.19578357025581
0,0,-1.05703008854522,0.327401533417223,-1.30951480925802,0.864643146573722
1,0.210967335175193,-0.586583152863467,0.584847574812534,-0.188512627038033,0.928297521100629
1,0,0,-0.652586064484826,0.174076927089059,1.4569924915062
0,0,0,0,0,-0.832180025048227
1,0,0,-0.393384269879486,-1.55175739445479,-0.853560927704883
0,0,0,0,0,0.518653172208307
0,0,0,0,1.98809988719441,-1.26311466035686
0,0,0,0,0.0644775025110378,1.94569508082282
0,0,0.738870016037993,0.586454153476692,-1.71518908298239,-0.390691766341358
0,0,0,0,0,-1.42182217341239
0,0,-0.836230672363879,-1.05711084573842,0.8278490656726,-0.257496346884608
1,0.32365612812543,0.0947936137622464,-0.401776660260765,-0.421467053431511,-0.122874771496154
0,0,0,0,-1.62539936775663,2.0838288064293
0,0,0,0,-0.539636362715256,0.642896575833341
1,0,0,-0.2600832603816,-0.981202093439998,-0.852087054723398
1,1.06255563573598,-0.194237165199737,0.222080007704097,0.44191319970111,-1.29665538769365
0,0,-0.1258824274829,0.174444262206238,2.9178829045578,0.914695262890519
0,0,0,0,0,-0.926596904032303
0,0,0.274349590500658,-0.576130468311261,-0.931873056651958,0.947959854745593
1,-1.19492147063467,0.514574869693299,3.08327548385187,0.877100072800655,0.0125834062852246
1,0,0.0140020375010487,-1.00233195505693,-0.607705188191158,-0.0504741969070302
1,0,0,-0.851407250114776,-0.132522830297601,0.56422746873413
0,0,0.10841173385462,-1.46692656874068,0.44713074301173,1.1452019532917
0,0,0,0,-0.344662467974213,-1.51907853019877
0,0,0,0,0,-1.54892580088333
1,0,0,0.0816134150365303,-0.819016324805843,0.519797847920202
0,0,0.687538549655695,-0.101430401479094,-1.22983237688595,-1.04268371548187
0,0,0,0,-1.46292508870715,1.08251996919999
1,0,-0.0126039481409404,0.846260804750871,1.1774705925395,-0.991158718543346
0,0,0,0,0,-1.28849676420055
0,0,0,0,0.0772976311900165,2.42490049807038
1,0,0,0.85694123149754,0.0565519786474317,0.364436072585177
0,0,1.15168869436804,0.0723353176668278,0.508361046257445,-0.544595230620569
1,0,0,-0.509059892728665,1.98459569974159,-0.468230235174843
0,0,0,0,0,0.0227909333525047
1,0,0,-2.02707380203408,0.425544533302349,-1.3486742434889
1,-0.0962472213653722,-0.601171031164722,0.602533316190164,-0.0129555810562353,-3.50817459498108
0,0,0,0,-0.500458466543385,-0.969622196367139
0,0,0,0,0,0.220925744106485
0,0,-1.08093481985768,0.940855482721641,-0.105589080728349,-0.910270450224566
0,0,1.30111420854233,1.22500097318598,-0.693911359773752,0.559318902606299
0,0,0,0,0,0.810986866257647
0,0,-0.840540622446192,-0.313637407073076,-0.722368726615335,-1.1338139260219
0,0,0,0,1.22808957863237,-0.997601337755408
1,0.458748854555041,0.793558974020697,-0.68122174573894,-0.262232428657899,0.377014941073634
0,0,0,0,0,-0.698632114118082
0,0,-0.0954281614406668,-0.242243648243282,-0.807320951114733,-1.42198359781062
0,0,0,0,-0.207323194138428,-0.439470283885886
0,0,-1.55942470787319,0.0505565701058137,0.185781260631837,0.342918285822007
0,0,-1.2338524319029,2.16788768008643,0.478815244449313,-1.1588045809189
1,0,0,-0.0825094724504957,-0.347865319386862,0.559216293414103
0,0,0.61200612647697,1.59064199801021,-0.191799051458022,-0.272140418988176
0,0,0,0,0,0.710068022184105
0,0,0,0,1.4959489274741,0.466327332762114
1,1.29795372295841,0.928391258910721,0.653453587386878,-0.567598683209495,0.621743570939372
0,0,0,0,0.704154505659077,0.31278081993517
1,-0.0584987323292842,0.550014913224932,-0.783060031155409,-0.266443186186795,-0.926941687918358
0,0,0,0,-1.42266978973224,-1.05101099468668
0,0,0.150332187960128,-0.976397923923519,-0.903457195572738,0.616194759029224
0,0,0,0,-2.15371487111583,0.147454347385403
1,-0.57751064038173,-0.240112767248211,-0.45557405444325,-2.17036046209637,0.422861923988021
0,0,0,0,0.672442517146636,-0.104806644297717
